"","tnr.test.mean","tpr.test.mean","acc.test.mean","tp.test.mean","fp.test.mean","tn.test.mean","fn.test.mean","ppv.test.mean","f1.test.mean","mmce.test.mean","tnr_train","tpr_train","acc_train","tp_train","fp_train","tn_train","fn_train","ppv_train","f1_train","mmce_train","best_k","predictors","num_predictors"
"1572",0.221428571428571,0.947945205479452,0.831034482758621,69.2,10.9,3.1,3.8,0.86400624142041,0.90393666426314,0.168965517241379,0.414285714285714,0.979452054794521,0.888505747126437,715,82,58,15,0.89711417816813,0.936476751800917,0.111494252873563,1,"OverTime YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",5
"1699",0.221428571428571,0.849315068493151,0.748275862068966,62,10.9,3.1,11,0.850296973532573,0.84907897687567,0.251724137931034,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobInvolvementB NumCompaniesWorkedB Education",5
"1700",0.221428571428571,0.856164383561644,0.754022988505747,62.5,10.9,3.1,10.5,0.851645736755471,0.853668552131922,0.245977011494253,0.992857142857143,0.998630136986301,0.997701149425287,729,1,139,1,0.998630136986301,0.998630136986301,0.00229885057471264,1,"Salary StockOptionLevel JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",5
"1921",0.221428571428571,0.894520547945205,0.786206896551724,65.3,10.9,3.1,7.7,0.856932045153009,0.874775148411319,0.213793103448276,0.578571428571429,0.956164383561644,0.895402298850575,698,59,81,32,0.922060766182299,0.938802958977808,0.104597701149425,1,"StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB",5
"1926",0.221428571428571,0.954794520547945,0.836781609195402,69.7,10.9,3.1,3.3,0.865153654480658,0.907537417119252,0.163218390804598,0.421428571428571,0.973972602739726,0.885057471264368,711,81,59,19,0.897727272727273,0.934296977660972,0.114942528735632,1,"StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobInvolvementB",5
"1948",0.221428571428571,0.889041095890411,0.781609195402299,64.9,10.9,3.1,8.1,0.856570181593845,0.872101445465708,0.218390804597701,0.878571428571429,0.975342465753425,0.959770114942529,712,17,123,18,0.976680384087791,0.976010966415353,0.0402298850574713,1,"StockOptionLevel JobLevelB Age YearsAtCompany NumCompaniesWorkedB",5
"1965",0.221428571428571,0.961643835616438,0.842528735632184,70.2,10.9,3.1,2.8,0.865819177065701,0.9106611146976,0.157471264367816,0.278571428571429,0.978082191780822,0.86551724137931,714,101,39,16,0.876073619631902,0.924271844660194,0.13448275862069,3,"StockOptionLevel JobLevelB Age EnviornmentSatisfactionB WorkLifeBalanceB",5
"1967",0.221428571428571,0.90958904109589,0.798850574712644,66.4,10.9,3.1,6.6,0.859086790707044,0.883437678305676,0.201149425287356,0.557142857142857,0.958904109589041,0.894252873563218,700,62,78,30,0.918635170603675,0.938337801608579,0.105747126436782,1,"StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB",5
"1981",0.221428571428571,0.917808219178082,0.805747126436782,67,10.9,3.1,6,0.860593980556172,0.887947433678327,0.194252873563218,0.571428571428571,0.967123287671233,0.903448275862069,706,60,80,24,0.921671018276762,0.943850267379679,0.096551724137931,1,"StockOptionLevel JobLevelB YearsAtCompany Education WorkLifeBalanceB",5
"2072",0.221428571428571,0.871232876712329,0.766666666666667,63.6,10.9,3.1,9.4,0.853752717903246,0.862088028130804,0.233333333333333,0.892857142857143,0.983561643835616,0.968965517241379,718,15,125,12,0.979536152796726,0.981544771018455,0.0310344827586207,1,"StockOptionLevel Age YearsAtCompany Education WorkLifeBalanceB",5
"2151",0.221428571428571,0.941095890410959,0.825287356321839,68.7,10.9,3.1,4.3,0.86326306235635,0.900252830247255,0.174712643678161,0.264285714285714,0.971232876712329,0.857471264367816,709,103,37,21,0.873152709359606,0.91958495460441,0.142528735632184,3,"JobLevelB MaritalStatus YearsAtCompany JobSatisfaction EnviornmentSatisfactionB",5
"2161",0.221428571428571,0.928767123287671,0.814942528735632,67.8,10.9,3.1,5.2,0.86209884514033,0.893723980835186,0.185057471264368,0.421428571428571,0.975342465753425,0.886206896551724,712,81,59,18,0.897856242118537,0.934996717005909,0.113793103448276,1,"JobLevelB MaritalStatus YearsAtCompany EnviornmentSatisfactionB Education",5
"2208",0.221428571428571,0.893150684931507,0.785057471264368,65.2,10.9,3.1,7.8,0.857019733509283,0.874233174487822,0.214942528735632,0.714285714285714,0.976712328767123,0.93448275862069,713,40,100,17,0.946879150066401,0.961564396493594,0.0655172413793104,1,"JobLevelB Age JobSatisfaction Education WorkLifeBalanceB",5
"2260",0.221428571428571,0.906849315068493,0.796551724137931,66.2,10.9,3.1,6.8,0.858776895927389,0.881836704546169,0.203448275862069,0.8,0.972602739726027,0.944827586206897,710,28,112,20,0.962059620596206,0.967302452316076,0.0551724137931034,1,"MaritalStatus Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB",5
"2264",0.221428571428571,0.883561643835616,0.777011494252874,64.5,10.9,3.1,8.5,0.856072767260936,0.869249996478092,0.222988505747126,0.942857142857143,0.987671232876712,0.980459770114943,721,8,132,9,0.989026063100137,0.988348183687457,0.0195402298850575,1,"MaritalStatus Age YearsAtCompany NumCompaniesWorkedB Education",5
"2300",0.221428571428571,0.932876712328767,0.818390804597701,68.1,10.9,3.1,4.9,0.862279943796675,0.895709495403677,0.181609195402299,0.507142857142857,0.971232876712329,0.896551724137931,709,69,71,21,0.911311053984576,0.940318302387268,0.103448275862069,1,"MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB Education",5
"2324",0.221428571428571,0.887671232876712,0.780459770114942,64.8,10.9,3.1,8.2,0.856458899370661,0.871563092470158,0.219540229885057,0.885714285714286,0.983561643835616,0.967816091954023,718,16,124,12,0.978201634877384,0.980874316939891,0.032183908045977,1,"Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB",5
"2325",0.221428571428571,0.89041095890411,0.782758620689655,65,10.9,3.1,8,0.856637230439664,0.872814567343861,0.217241379310345,0.871428571428571,0.983561643835616,0.96551724137931,718,18,122,12,0.97554347826087,0.979536152796726,0.0344827586206897,1,"Age YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB",5
"2745",0.221428571428571,0.897260273972603,0.788505747126437,65.5,10.9,3.1,7.5,0.857512415284567,0.876805937021592,0.211494252873563,0.857142857142857,0.983561643835616,0.963218390804598,718,20,120,12,0.97289972899729,0.978201634877384,0.0367816091954023,1,"OverTime StockOptionLevel JobLevelB Age JobSatisfaction NumCompaniesWorkedB",6
"2746",0.221428571428571,0.90958904109589,0.798850574712644,66.4,10.9,3.1,6.6,0.859230899067456,0.883476685853673,0.201149425287356,0.857142857142857,0.975342465753425,0.95632183908046,712,20,120,18,0.972677595628415,0.974008207934337,0.0436781609195402,1,"OverTime StockOptionLevel JobLevelB Age JobSatisfaction EnviornmentSatisfactionB",6
"2769",0.221428571428571,0.932876712328767,0.818390804597701,68.1,10.9,3.1,4.9,0.861944036011875,0.895800842029079,0.181609195402299,0.721428571428571,0.973972602739726,0.933333333333333,711,39,101,19,0.948,0.960810810810811,0.0666666666666667,1,"OverTime StockOptionLevel JobLevelB YearsAtCompany NumCompaniesWorkedB Education",6
"2808",0.221428571428571,0.916438356164384,0.804597701149425,66.9,10.9,3.1,6.1,0.86020986360533,0.887098311484084,0.195402298850575,0.664285714285714,0.971232876712329,0.92183908045977,709,47,93,21,0.937830687830688,0.954239569313594,0.0781609195402299,1,"OverTime StockOptionLevel MaritalStatus Age JobInvolvementB WorkLifeBalanceB",6
"2814",0.221428571428571,0.901369863013699,0.791954022988506,65.8,10.9,3.1,7.2,0.857773644310775,0.878876772275239,0.208045977011494,0.828571428571429,0.982191780821918,0.957471264367816,717,24,116,13,0.967611336032389,0.974847042828008,0.0425287356321839,1,"OverTime StockOptionLevel MaritalStatus Age Education WorkLifeBalanceB",6
"2834",0.221428571428571,0.950684931506849,0.833333333333333,69.4,10.9,3.1,3.6,0.864466832901432,0.905294738968837,0.166666666666667,0.385714285714286,0.96986301369863,0.875862068965517,708,86,54,22,0.891687657430731,0.929133858267717,0.124137931034483,1,"OverTime StockOptionLevel MaritalStatus JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB",6
"2857",0.221428571428571,0.904109589041096,0.794252873563218,66,10.9,3.1,7,0.858376897312575,0.880435266205098,0.205747126436782,0.942857142857143,0.991780821917808,0.983908045977012,724,8,132,6,0.989071038251366,0.990424076607387,0.0160919540229885,1,"OverTime StockOptionLevel Age YearsAtCompany JobInvolvementB Education",6
"2902",0.221428571428571,0.93972602739726,0.824137931034483,68.6,10.9,3.1,4.4,0.863458111079328,0.899602692635694,0.175862068965517,0.478571428571429,0.971232876712329,0.891954022988506,709,73,67,21,0.906649616368286,0.937830687830688,0.108045977011494,1,"OverTime StockOptionLevel YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"2916",0.221428571428571,0.975342465753425,0.854022988505747,71.2,10.9,3.1,1.8,0.867414999281893,0.918148126356759,0.145977011494253,0.257142857142857,0.979452054794521,0.863218390804598,715,104,36,15,0.873015873015873,0.92317624273725,0.136781609195402,1,"OverTime StockOptionLevel JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"2959",0.221428571428571,0.961643835616438,0.842528735632184,70.2,10.9,3.1,2.8,0.86622874680568,0.911120351473543,0.157471264367816,0.4,0.978082191780822,0.885057471264368,714,84,56,16,0.894736842105263,0.934554973821989,0.114942528735632,1,"OverTime JobLevelB MaritalStatus JobSatisfaction JobInvolvementB WorkLifeBalanceB",6
"2981",0.221428571428571,0.919178082191781,0.806896551724138,67.1,10.9,3.1,5.9,0.860562582735201,0.888526019708699,0.193103448275862,0.857142857142857,0.987671232876712,0.966666666666667,721,20,120,9,0.973009446693657,0.980285520054385,0.0333333333333333,1,"OverTime JobLevelB Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB",6
"3013",0.221428571428571,0.93013698630137,0.816091954022989,67.9,10.9,3.1,5.1,0.861820868581673,0.894395995870121,0.183908045977011,0.714285714285714,0.972602739726027,0.931034482758621,710,40,100,20,0.946666666666667,0.959459459459459,0.0689655172413793,1,"OverTime JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB Education",6
"3019",0.221428571428571,0.945205479452055,0.828735632183908,69,10.9,3.1,4,0.863663137710784,0.902530143614863,0.171264367816092,0.485714285714286,0.979452054794521,0.9,715,72,68,15,0.90851334180432,0.942649967040211,0.1,1,"OverTime JobLevelB YearsAtCompany JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",6
"3053",0.221428571428571,0.898630136986301,0.789655172413793,65.6,10.9,3.1,7.4,0.857813074429103,0.877226588048571,0.210344827586207,0.935714285714286,0.99041095890411,0.981609195402299,723,9,131,7,0.987704918032787,0.9890560875513,0.0183908045977011,1,"OverTime MaritalStatus Age YearsAtCompany JobInvolvementB Education",6
"3062",0.221428571428571,0.913698630136986,0.802298850574713,66.7,10.9,3.1,6.3,0.859708508038084,0.885652741971793,0.197701149425287,0.75,0.976712328767123,0.940229885057471,713,35,105,17,0.953208556149733,0.964817320703654,0.0597701149425287,1,"OverTime MaritalStatus Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB",6
"3080",0.221428571428571,0.90958904109589,0.798850574712644,66.4,10.9,3.1,6.6,0.859142661108018,0.883483220016808,0.201149425287356,0.728571428571429,0.975342465753425,0.935632183908046,712,38,102,18,0.949333333333333,0.962162162162162,0.064367816091954,1,"OverTime MaritalStatus Age EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"3084",0.221428571428571,0.921917808219178,0.809195402298851,67.3,10.9,3.1,5.7,0.86087427722104,0.890093491750249,0.190804597701149,0.685714285714286,0.967123287671233,0.92183908045977,706,44,96,24,0.941333333333333,0.954054054054054,0.0781609195402299,1,"OverTime MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB WorkLifeBalanceB",6
"3093",0.221428571428571,0.927397260273973,0.813793103448276,67.7,10.9,3.1,5.3,0.861850920834661,0.892945423077019,0.186206896551724,0.557142857142857,0.973972602739726,0.906896551724138,711,62,78,19,0.919793014230272,0.946107784431138,0.0931034482758621,1,"OverTime MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3133",0.221428571428571,0.898630136986301,0.789655172413793,65.6,10.9,3.1,7.4,0.858024999812974,0.877432110979452,0.210344827586207,0.835714285714286,0.980821917808219,0.957471264367816,716,23,117,14,0.968876860622463,0.974812797821647,0.0425287356321839,1,"OverTime Age YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3636",0.221428571428571,0.873972602739726,0.768965517241379,63.8,10.9,3.1,9.2,0.854237877799522,0.863928583283331,0.231034482758621,0.907142857142857,0.986301369863014,0.973563218390805,720,13,127,10,0.982264665757162,0.984278879015721,0.0264367816091954,1,"StockOptionLevel JobLevelB MaritalStatus Age YearsAtCompany NumCompaniesWorkedB",6
"3642",0.221428571428571,0.953424657534247,0.835632183908046,69.6,10.9,3.1,3.4,0.865063834806985,0.906857454992462,0.164367816091954,0.264285714285714,0.973972602739726,0.859770114942529,711,103,37,19,0.873464373464373,0.920984455958549,0.140229885057471,3,"StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB",6
"3644",0.221428571428571,0.886301369863014,0.779310344827586,64.7,10.9,3.1,8.3,0.856272731657784,0.870525800775151,0.220689655172414,0.814285714285714,0.978082191780822,0.951724137931034,714,26,114,16,0.964864864864865,0.971428571428571,0.0482758620689655,1,"StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction WorkLifeBalanceB",6
"3648",0.221428571428571,0.921917808219178,0.809195402298851,67.3,10.9,3.1,5.7,0.860771575695858,0.890026559791909,0.190804597701149,0.535714285714286,0.971232876712329,0.901149425287356,709,65,75,21,0.916020671834625,0.94281914893617,0.0988505747126437,1,"StockOptionLevel JobLevelB MaritalStatus Age JobInvolvementB WorkLifeBalanceB",6
"3649",0.221428571428571,0.908219178082192,0.797701149425287,66.3,10.9,3.1,6.7,0.858875277004531,0.882548673888929,0.202298850574713,0.607142857142857,0.958904109589041,0.902298850574713,700,55,85,30,0.927152317880795,0.942760942760943,0.0977011494252874,1,"StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3651",0.221428571428571,0.917808219178082,0.805747126436782,67,10.9,3.1,6,0.860183206708246,0.887899062289505,0.194252873563218,0.585714285714286,0.973972602739726,0.911494252873563,711,58,82,19,0.924577373211964,0.94863242161441,0.0885057471264368,1,"StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB WorkLifeBalanceB",6
"3664",0.221428571428571,0.917808219178082,0.805747126436782,67,10.9,3.1,6,0.860298827620749,0.88793755672195,0.194252873563218,0.471428571428571,0.964383561643836,0.885057471264368,704,74,66,26,0.904884318766067,0.93368700265252,0.114942528735632,1,"StockOptionLevel JobLevelB MaritalStatus YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3669",0.221428571428571,0.915068493150685,0.803448275862069,66.8,10.9,3.1,6.2,0.859956763299785,0.886261587930548,0.196551724137931,0.678571428571429,0.96986301369863,0.922988505747126,708,45,95,22,0.940239043824701,0.954821308159137,0.0770114942528736,1,"StockOptionLevel JobLevelB MaritalStatus YearsAtCompany Education WorkLifeBalanceB",6
"3704",0.221428571428571,0.875342465753425,0.770114942528736,63.9,10.9,3.1,9.1,0.854409619089684,0.864409903257905,0.229885057471264,0.928571428571429,0.989041095890411,0.979310344827586,722,10,130,8,0.986338797814208,0.987688098495212,0.0206896551724138,1,"StockOptionLevel JobLevelB Age YearsAtCompany Education WorkLifeBalanceB",6
"3708",0.221428571428571,0.893150684931507,0.785057471264368,65.2,10.9,3.1,7.8,0.857066216352333,0.874276639722284,0.214942528735632,0.792857142857143,0.973972602739726,0.944827586206897,711,29,111,19,0.960810810810811,0.96734693877551,0.0551724137931034,1,"StockOptionLevel JobLevelB Age JobSatisfaction JobInvolvementB WorkLifeBalanceB",6
"3713",0.221428571428571,0.887671232876712,0.780459770114942,64.8,10.9,3.1,8.2,0.856168266014337,0.871474544708294,0.219540229885057,0.692857142857143,0.971232876712329,0.926436781609195,709,43,97,21,0.94281914893617,0.956815114709852,0.0735632183908046,1,"StockOptionLevel JobLevelB Age JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",6
"3718",0.221428571428571,0.917808219178082,0.805747126436782,67,10.9,3.1,6,0.860246441379908,0.88800514228133,0.194252873563218,0.721428571428571,0.972602739726027,0.932183908045977,710,39,101,20,0.947930574098798,0.960108181203516,0.067816091954023,1,"StockOptionLevel JobLevelB Age JobInvolvementB EnviornmentSatisfactionB Education",6
"3766",0.221428571428571,0.897260273972603,0.788505747126437,65.5,10.9,3.1,7.5,0.857402341612868,0.876773361146,0.211494252873563,0.871428571428571,0.976712328767123,0.959770114942529,713,18,122,17,0.975376196990424,0.976043805612594,0.0402298850574713,1,"StockOptionLevel MaritalStatus Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB",6
"3802",0.221428571428571,0.902739726027397,0.793103448275862,65.9,10.9,3.1,7.1,0.858082968552655,0.879756640888375,0.206896551724138,0.735714285714286,0.973972602739726,0.935632183908046,711,37,103,19,0.950534759358289,0.962110960757781,0.064367816091954,1,"StockOptionLevel MaritalStatus YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education",6
"3806",0.221428571428571,0.913698630136986,0.802298850574713,66.7,10.9,3.1,6.3,0.859944835928225,0.88558505611437,0.197701149425287,0.657142857142857,0.96986301369863,0.919540229885057,708,48,92,22,0.936507936507937,0.952893674293405,0.0804597701149425,1,"StockOptionLevel MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB Education",6
"3837",0.221428571428571,0.868493150684931,0.764367816091954,63.4,10.9,3.1,9.6,0.85330953201095,0.860685827461666,0.235632183908046,0.971428571428571,0.994520547945206,0.990804597701149,726,4,136,4,0.994520547945206,0.994520547945206,0.00919540229885057,1,"StockOptionLevel Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education",6
"3878",0.221428571428571,0.93972602739726,0.824137931034483,68.6,10.9,3.1,4.4,0.862966617973136,0.89952444089388,0.175862068965517,0.485714285714286,0.973972602739726,0.895402298850575,711,72,68,19,0.908045977011494,0.939854593522802,0.104597701149425,1,"StockOptionLevel YearsAtCompany JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
